Rank,Name,Level,Mode,Power,Class,Skills
1210,Benny,91,Hardcore,808,Necromancer,"Reap, Corpse Explosion, Decrepify, Corpse Tendrils, Bone Storm, Blood Mist"
1211,Kurakining,91,Hardcore,0,Druid,
1212,Jmatt,91,Hardcore,791,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, War Cry, Rallying Cry, Wrath of the Berserker"
1213,Req,91,Hardcore,789,Necromancer,"Blight, Corpse Tendrils, Corpse Explosion, Blood Mist, Decrepify, Bone Storm"
1214,ElOkapi,91,Hardcore,794,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1215,Sakarabu,91,Hardcore,729,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1216,sexygirly,91,Hardcore,794,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1217,Sawse,91,Hardcore,766,Rogue,"Puncture, Dash, Concealment, Poison Imbuement, Cold Imbuement, Shadow Imbuement"
1218,olbaid,91,Hardcore,811,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1219,SfGingeR,91,Hardcore,751,Necromancer,"Bone Splinters, Bone Spear, Golem, Corpse Explosion, Decrepify, Bone Storm"
1220,SkettyIII,91,Hardcore,791,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1221,ã²ã¤ãã»ã«ã³ã,91,Hardcore,811,Necromancer,"Hemorrhage, Bone Spear, Blood Mist, Corpse Tendrils, Raise Skeleton, Bone Storm"
1222,TightNoose,91,Hardcore,791,Rogue,"Puncture, Twisting Blades, Dark Shroud, Death Trap, Poison Trap, Shadow Step"
1223,dkrPig,91,Hardcore,770,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1224,Anomely,90,Hardcore,791,Rogue,"Puncture, Twisting Blades, Dash, Dark Shroud, Shadow Clone, Shadow Step"
1225,ì¤í¼ëìë,90,Hardcore,790,Sorcerer,"Deep Freeze, Ice Shards, Ice Armor, Frost Nova, Flame Shield, Teleport"
1226,LeakyClam,90,Hardcore,0,Rogue,
1227,xXAlucard,90,Hardcore,0,Sorcerer,
1228,Msxfour,90,Hardcore,0,Barbarian,
1229,asdf,90,Hardcore,811,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1230,Cringebomba,90,Hardcore,0,Druid,
1231,Fireraven,90,Hardcore,790,Rogue,"Puncture, Twisting Blades, Dash, Concealment, Shadow Imbuement, Poison Imbuement"
1232,Karma,90,Hardcore,799,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1233,HotGarbage,90,Hardcore,807,Barbarian,"Frenzy, Hammer of the Ancients, War Cry, Rallying Cry, Leap, Challenging Shout"
1234,Cattibrie,90,Hardcore,790,Sorcerer,"Firewall, Frost Nova, Teleport, Ice Armor, Inferno, Flame Shield"
1235,Leximdr,90,Hardcore,812,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Shadow Imbuement, Shadow Clone"
1236,Mosh,90,Hardcore,789,Barbarian,"Wrath of the Berserker, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Lunging Strike"
1237,bijas,90,Hardcore,787,Druid,"Storm Strike, Hurricane, Tornado, Grizzly Rage, Blood Howl, Cyclone Armor"
1238,JÃ¶rmungandr,90,Hardcore,798,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1239,depression,90,Hardcore,785,Rogue,"Puncture, Flurry, Shadow Step, Dark Shroud, Poison Trap, Poison Imbuement"
1240,Quelic,90,Hardcore,790,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Teleport, Frost Nova, Deep Freeze"
1241,MHz,89,Hardcore,785,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Shadow Imbuement, Poison Trap"
1242,TIGERSBLOOD,89,Hardcore,0,Barbarian,
1243,ì´ë¯¼ì°ì¡í¸,89,Hardcore,798,Necromancer,"Bone Splinters, Bone Spear, Blood Mist, Decrepify, Corpse Tendrils, Bone Storm"
1244,GuidosVR,89,Hardcore,783,Sorcerer,"Ice Shards, Frost Nova, Teleport, Ice Armor, Flame Shield, Deep Freeze"
1245,myyrannahka,89,Hardcore,0,Sorcerer,
1246,Kurmanomana,89,Hardcore,821,Necromancer,"Corpse Tendrils, Bone Spear, Raise Skeleton, Blood Mist, Decrepify, Bone Storm"
1247,MisterPhisto,89,Hardcore,0,Sorcerer,
1248,BigBertha,89,Hardcore,0,Druid,
1249,Taz,89,Hardcore,780,Druid,"Earth Spike, Pulverize, Grizzly Rage, Debilitating Roar, Trample, Earthen Bulwark"
1250,Zen,89,Hardcore,798,Necromancer,"Bone Splinters, Bone Spear, Raise Skeleton, Golem, Decrepify, Bone Storm"
1251,SyrobeYT,89,Hardcore,750,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Golem, Bone Storm, Blood Mist"
1252,Kershas,89,Hardcore,800,Barbarian,"Lunging Strike, Whirlwind, Iron Skin, Challenging Shout, Rallying Cry, War Cry"
1253,Cobarb,89,Hardcore,780,Barbarian,"Wrath of the Berserker, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Lunging Strike"
1254,hiimpb,89,Hardcore,795,Sorcerer,"Flame Shield, Ice Shards, Ice Armor, Frost Nova, Inferno, Teleport"
1255,ê¹ë¹µë¡,89,Hardcore,795,Sorcerer,"Ice Armor, Flame Shield, Ice Shards, Frost Nova, Deep Freeze, Teleport"
1256,Kheims,89,Hardcore,763,Barbarian,"Double Swing, Frenzy, Rallying Cry, Challenging Shout, War Cry, Iron Skin"
1257,Xarb,89,Hardcore,755,Sorcerer,"Arc Lash, Unstable Currents, Frost Nova, Ice Armor, Flame Shield, Teleport"
1258,Fadlesspoet,89,Hardcore,817,Sorcerer,"Arc Lash, Ice Armor, Flame Shield, Unstable Currents, Teleport, Frost Nova"
1259,bernaI,89,Hardcore,802,Rogue,"Puncture, Twisting Blades, Poison Trap, Death Trap, Shadow Step, Dash"
1260,Serulyian,89,Hardcore,766,Sorcerer,"Ice Blades, Ice Shards, Ice Armor, Teleport, Frost Nova, Deep Freeze"
1261,æ åæ¸¸äºº,89,Hardcore,787,Druid,"Storm Strike, Tornado, Hurricane, Blood Howl, Cyclone Armor, Grizzly Rage"
1262,BattleOrders,89,Hardcore,772,Barbarian,"Lunging Strike, Hammer of the Ancients, Iron Skin, Rallying Cry, Challenging Shout, War Cry"
1263,VoxBorealis,89,Hardcore,777,Rogue,"Blade Shift, Twisting Blades, Shadow Step, Shadow Clone, Dark Shroud, Shadow Imbuement"
1264,ã©ã«ããã¹,89,Hardcore,790,Barbarian,"Lunging Strike, Whirlwind, Wrath of the Berserker, Challenging Shout, Rallying Cry, War Cry"
1265,IHateJosh,88,Hardcore,777,Rogue,"Puncture, Barrage, Caltrops, Shadow Step, Cold Imbuement, Shadow Imbuement"
1266,SecondTry,88,Hardcore,773,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Frost Nova, Unstable Currents"
1267,lala,88,Hardcore,0,Necromancer,
1268,Tuuka,88,Hardcore,809,Barbarian,"Lunging Strike, Whirlwind, Wrath of the Berserker, Challenging Shout, War Cry, Rallying Cry"
1269,Pkedlath,88,Hardcore,794,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1270,ì íë¸ê¹í¸ë¬,88,Hardcore,0,Sorcerer,
1271,Axetomouth,88,Hardcore,0,Barbarian,
1272,NaChillku,88,Hardcore,0,Barbarian,
1273,Wahmbulance,88,Hardcore,803,Druid,"Storm Strike, Pulverize, Blood Howl, Poison Creeper, Earthen Bulwark, Trample"
1274,Nforce,88,Hardcore,784,Rogue,"Puncture, Twisting Blades, Shadow Step, Shadow Imbuement, Poison Trap, Poison Imbuement"
1275,Drood,88,Hardcore,796,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1276,Star,88,Hardcore,766,Sorcerer,"Arc Lash, Frost Nova, Ice Armor, Teleport, Hydra, Unstable Currents"
1277,JooRadley,88,Hardcore,780,Sorcerer,"Blizzard, Ice Shards, Flame Shield, Teleport, Meteor, Frost Nova"
1278,Hardhoe,88,Hardcore,786,Necromancer,"Bone Splinters, Bone Spear, Corpse Explosion, Blood Mist, Corpse Tendrils, Bone Storm"
1279,friggensorc,88,Hardcore,796,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Frost Nova, Unstable Currents"
1280,Snow,88,Hardcore,798,Sorcerer,"Teleport, Inferno, Ice Armor, Flame Shield, Frost Nova, Ice Shards"
1281,Scully,88,Hardcore,814,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Golem, Blood Mist, Decrepify"
1282,Xenomuppet,88,Hardcore,774,Necromancer,"Bone Splinters, Bone Spear, Corpse Tendrils, Bone Prison, Blood Mist, Bone Storm"
1283,Ð­Ð¼Ð°Ð¹ÑÐ¸,88,Hardcore,804,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1284,Goofytime,88,Hardcore,782,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Wrath of the Berserker, War Cry, Rallying Cry"
1285,SkaÃ°i,87,Hardcore,766,Rogue,"Puncture, Twisting Blades, Poison Trap, Death Trap, Shadow Step, Dash"
1286,Bonesaw,87,Hardcore,802,Necromancer,"Bone Splinters, Bone Spear, Raise Skeleton, Corpse Explosion, Corpse Tendrils, Golem"
1287,Jime,87,Hardcore,788,Barbarian,"Wrath of the Berserker, Hammer of the Ancients, Rallying Cry, Lunging Strike, War Cry, Challenging Shout"
1288,ActTwoplz,87,Hardcore,0,Barbarian,
1289,AmberTurd,87,Hardcore,558,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Dark Shroud, Poison Trap"
1290,cheetochop,87,Hardcore,797,Sorcerer,"Ice Armor, Ice Shards, Inferno, Teleport, Flame Shield, Frost Nova"
1291,ê·¸ë§ëì ¸ê°ë ¨ì,87,Hardcore,764,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1292,Immune,87,Hardcore,739,Druid,"Storm Strike, Landslide, Trample, Grizzly Rage, Earthen Bulwark, Poison Creeper"
1293,Yogi,87,Hardcore,764,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1294,TheCharm,87,Hardcore,776,Sorcerer,"Ice Shards, Deep Freeze, Ice Armor, Frost Nova, Flame Shield, Teleport"
1295,Larinna,87,Hardcore,822,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Dark Shroud"
1296,Darkgale,87,Hardcore,789,Necromancer,"Blight, Blood Mist, Corpse Explosion, Golem, Bone Storm, Raise Skeleton"
1297,Cadja,87,Hardcore,796,Druid,"Storm Strike, Pulverize, Trample, Debilitating Roar, Grizzly Rage, Cyclone Armor"
1298,BiuBiuGura,87,Hardcore,0,Barbarian,
1299,SliceDeuce,87,Hardcore,785,Druid,"Earth Spike, Pulverize, Grizzly Rage, Earthen Bulwark, Trample, Poison Creeper"
1300,Joulisheet,87,Hardcore,791,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1301,Phanix,87,Hardcore,752,Sorcerer,"Fire Bolt, Ice Shards, Teleport, Frost Nova, Ice Armor, Flame Shield"
1302,Brunskit,87,Hardcore,776,Necromancer,"Bone Storm, Bone Spear, Blood Mist, Corpse Explosion, Corpse Tendrils, Bone Prison"
1303,Adam,87,Hardcore,698,Barbarian,"Whirlwind, Charge, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1304,Malice,87,Hardcore,796,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1305,Remplemline,87,Hardcore,802,Necromancer,"Reap, Decrepify, Blood Mist, Corpse Tendrils, Blood Wave, Corpse Explosion"
1306,RizzoHC,87,Hardcore,793,Sorcerer,"Attack, Arc Lash, Teleport, Unstable Currents, Flame Shield, Attack"
1307,Stella,86,Hardcore,0,Rogue,
1308,Thorfinn,86,Hardcore,0,Rogue,
1309,Suffer,86,Hardcore,812,Necromancer,"Bone Splinters, Blight, Raise Skeleton, Corpse Explosion, Bone Storm, Blood Mist"
1310,Aeleya,86,Hardcore,0,Sorcerer,
1311,GodskeHC,86,Hardcore,782,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1312,pokiBadge,86,Hardcore,0,Barbarian,
1313,STLK,86,Hardcore,0,Druid,
1314,FrickTitans,86,Hardcore,800,Sorcerer,"Ice Shards, Meteor, Flame Shield, Frost Nova, Ice Armor, Teleport"
1315,Verun,86,Hardcore,789,Druid,"Claw, Hurricane, Earthen Bulwark, Blood Howl, Grizzly Rage, Debilitating Roar"
1316,iceraven,86,Hardcore,809,Sorcerer,"Flame Shield, Ice Shards, Teleport, Ice Armor, Deep Freeze, Frost Nova"
1317,Trink,86,Hardcore,800,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Grizzly Rage, Debilitating Roar"
1318,snow,86,Hardcore,789,Barbarian,"Flay, Rend, Rallying Cry, War Cry, Challenging Shout, Steel Grasp"
1319,ë¬¸ë¤,86,Hardcore,0,Druid,
1320,Gowtheru,86,Hardcore,792,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1321,Doinklage,86,Hardcore,761,Sorcerer,"Ice Shards, Flame Shield, Ice Armor, Deep Freeze, Frost Nova, Teleport"
1322,dkchan,86,Hardcore,808,Necromancer,"Bone Storm, Bone Spear, Raise Skeleton, Golem, Decrepify, Blood Mist"
1323,DirgeFifth,86,Hardcore,785,Rogue,"Puncture, Penetrating Shot, Dark Shroud, Dash, Poison Imbuement, Shadow Imbuement"
1324,Kenshin,86,Hardcore,803,Sorcerer,"Frost Bolt, Ice Shards, Teleport, Blizzard, Frost Nova, Ice Armor"
1325,Domali,85,Hardcore,760,Rogue,"Puncture, Penetrating Shot, Dash, Dark Shroud, Shadow Imbuement, Poison Imbuement"
1326,SailorMoon,85,Hardcore,789,Sorcerer,"Flame Shield, Teleport, Ice Shards, Frost Nova, Ice Armor, Deep Freeze"
1327,boneyhc,85,Hardcore,752,Necromancer,"Blood Mist, Bone Storm, Bone Spear, Corpse Explosion, Bone Prison, Corpse Tendrils"
1328,sneakytashi,85,Hardcore,798,Sorcerer,"Fire Bolt, Ice Shards, Ice Armor, Frost Nova, Flame Shield, Teleport"
1329,CappersHC,85,Hardcore,785,Sorcerer,"Fire Bolt, Ice Shards, Deep Freeze, Teleport, Frost Nova, Flame Shield"
1330,Moskal,85,Hardcore,782,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1331,Shocked,85,Hardcore,744,Necromancer,"Reap, Bone Spear, Corpse Tendrils, Decrepify, Bone Prison, Blood Mist"
1332,elmentanetem,85,Hardcore,778,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1333,Arty,85,Hardcore,789,Druid,"Earth Spike, Pulverize, Trample, Earthen Bulwark, Debilitating Roar, Grizzly Rage"
1334,GuiCapitÃ£o,85,Hardcore,662,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1335,Frost,85,Hardcore,803,Druid,"Earth Spike, Earthen Bulwark, Pulverize, Debilitating Roar, Trample, Grizzly Rage"
1336,RamboJesus,85,Hardcore,626,Necromancer,"Bone Spear, Bone Splinters, Bone Storm, Blood Mist, Decrepify, Corpse Tendrils"
1337,Rambo,85,Hardcore,782,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1338,Glickz,85,Hardcore,823,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1339,Leukbox,85,Hardcore,795,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1340,Zenitram,85,Hardcore,788,Necromancer,"Bone Splinters, Bone Spear, Corpse Explosion, Corpse Tendrils, Blood Mist, Bone Storm"
1341,Bezi,85,Hardcore,783,Sorcerer,"Ice Shards, Teleport, Ice Armor, Flame Shield, Frost Nova, Deep Freeze"
1342,Freakker,85,Hardcore,0,Rogue,
1343,ëì´ìì¼ì ë¦¬ê°ë¼,85,Hardcore,793,Sorcerer,"Arc Lash, Flame Shield, Lightning Spear, Unstable Currents, Frost Nova, Teleport"
1344,Beto,85,Hardcore,826,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Death Trap, Poison Trap"
1345,Yennifer,85,Hardcore,799,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Frost Nova, Unstable Currents"
1346,Zezo,85,Hardcore,798,Necromancer,"Bone Prison, Bone Spear, Corpse Explosion, Blood Mist, Corpse Tendrils, Bone Storm"
1347,ok,85,Hardcore,794,Rogue,"Puncture, Twisting Blades, Death Trap, Dash, Poison Trap, Shadow Step"
1348,HOSSY,85,Hardcore,783,Druid,"Earth Spike, Earthen Bulwark, Pulverize, Debilitating Roar, Grizzly Rage, Trample"
1349,Bratzo,85,Hardcore,774,Druid,"Earth Spike, Pulverize, Debilitating Roar, Trample, Grizzly Rage, Earthen Bulwark"
1350,hirtius,85,Hardcore,794,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Iron Skin"
1351,Seepy,85,Hardcore,796,Rogue,"Puncture, Flurry, Dash, Shadow Step, Poison Imbuement, Shadow Clone"
1352,Riptacular,84,Hardcore,0,Rogue,
1353,Arkeiro,84,Hardcore,808,Rogue,"Puncture, Barrage, Dash, Shadow Clone, Shadow Imbuement, Poison Trap"
1354,Selena,84,Hardcore,757,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Shadow Imbuement, Cold Imbuement"
1355,Divinity,84,Hardcore,784,Rogue,"Puncture, Twisting Blades, Poison Trap, Dash, Shadow Step, Shadow Clone"
1356,NoLove,84,Hardcore,789,Druid,"Earth Spike, Pulverize, Debilitating Roar, Earthen Bulwark, Trample, Grizzly Rage"
1357,GlenCGN,84,Hardcore,796,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Call of the Ancients"
1358,SherryPotter,84,Hardcore,0,Sorcerer,
1359,Coreana,84,Hardcore,804,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Death Trap"
1360,iGRO,84,Hardcore,745,Barbarian,"Flay, Hammer of the Ancients, Rallying Cry, Challenging Shout, War Cry, Iron Skin"
1361,VelQ,84,Hardcore,0,Barbarian,
1362,Lantano,84,Hardcore,781,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Iron Skin"
1363,Takina,84,Hardcore,789,Sorcerer,"Frost Bolt, Ice Shards, Deep Freeze, Ice Armor, Frost Nova, Teleport"
1364,terence,84,Hardcore,766,Necromancer,"Decrepify, Corpse Explosion, Bone Storm, Blood Mist, Reap, Corpse Tendrils"
1365,Blaaba,84,Hardcore,0,Barbarian,
1366,DukeII,84,Hardcore,802,Druid,"Maul, Pulverize, Debilitating Roar, Earthen Bulwark, Trample, Grizzly Rage"
1367,Shroud,84,Hardcore,781,Necromancer,"Bone Spear, Corpse Explosion, Attack, Corpse Tendrils, Bone Prison, Blood Mist"
1368,ToxSynTV,84,Hardcore,774,Sorcerer,"Arc Lash, Unstable Currents, Ice Armor, Frost Nova, Teleport, Flame Shield"
1369,NoobDruid,84,Hardcore,746,Druid,"Claw, Tornado, Earthen Bulwark, Blood Howl, Hurricane, Grizzly Rage"
1370,VampHC,84,Hardcore,798,Sorcerer,"Arc Lash, Unstable Currents, Teleport, Flame Shield, Ice Armor, Frost Nova"
1371,MeatBun,84,Hardcore,791,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1372,ryd,84,Hardcore,796,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1373,Gro,84,Hardcore,763,Barbarian,"Lunging Strike, Whirlwind, Challenging Shout, Rallying Cry, War Cry, Wrath of the Berserker"
1374,Hype,84,Hardcore,816,Druid,"Earth Spike, Pulverize, Grizzly Rage, Debilitating Roar, Trample, Earthen Bulwark"
1375,LawlzHC,84,Hardcore,794,Necromancer,"Blood Wave, Blood Surge, Decrepify, Blood Mist, Decompose, Golem"
1376,Lorinthion,84,Hardcore,781,Sorcerer,"Arc Lash, Flame Shield, Teleport, Ice Armor, Frost Nova, Inferno"
1377,ê³¼ìëë,84,Hardcore,797,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Poison Trap, Death Trap"
1378,WorldsWorst,84,Hardcore,804,Rogue,"Puncture, Twisting Blades, Poison Trap, Shadow Step, Dash, Death Trap"
1379,Bushidol,84,Hardcore,766,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1380,Flake,83,Hardcore,0,Rogue,
1381,BenBoneZone,83,Hardcore,782,Necromancer,"Bone Spear, Bone Splinters, Corpse Explosion, Corpse Tendrils, Blood Mist, Bone Storm"
1382,BoneMage,83,Hardcore,774,Necromancer,"Reap, Corpse Explosion, Blood Mist, Decrepify, Corpse Tendrils, Bone Storm"
1383,ê²¸ìíë¨ìë,83,Hardcore,776,Barbarian,"Lunging Strike, Hammer of the Ancients, Wrath of the Berserker, Rallying Cry, War Cry, Challenging Shout"
1384,BrooklynDead,83,Hardcore,775,Sorcerer,"Arc Lash, Unstable Currents, Teleport, Frost Nova, Ice Armor, Flame Shield"
1385,WhoisFear,83,Hardcore,0,Druid,
1386,VoV,83,Hardcore,777,Barbarian,"Lunging Strike, Hammer of the Ancients, Iron Skin, Challenging Shout, Rallying Cry, War Cry"
1387,Sarphas,83,Hardcore,817,Druid,"Storm Strike, Landslide, Poison Creeper, Hurricane, Trample, Earthen Bulwark"
1388,ì ê¸°íë¹ì°ë¦¬,83,Hardcore,734,Barbarian,"Frenzy, Lunging Strike, Challenging Shout, Iron Maelstrom, Rallying Cry, Hammer of the Ancients"
1389,Zursin,83,Hardcore,797,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1390,Arthron,83,Hardcore,0,Druid,
1391,ShunkiewIII,83,Hardcore,792,Necromancer,"Bone Splinters, Bone Spear, Golem, Blood Mist, Bone Storm, Corpse Tendrils"
1392,NonnyTH,83,Hardcore,795,Necromancer,"Bone Splinters, Bone Spear, Corpse Explosion, Corpse Tendrils, Blood Mist, Bone Storm"
1393,Choonztwo,83,Hardcore,762,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Trample, Debilitating Roar, Grizzly Rage"
1394,Eyes,83,Hardcore,793,Rogue,"Puncture, Flurry, Poison Trap, Shadow Imbuement, Death Trap, Shadow Step"
1395,TONANTI,83,Hardcore,754,Necromancer,"Reap, Blight, Blood Mist, Corpse Explosion, Iron Maiden, Bone Storm"
1396,ë¹íë¼ì§ì¹ í¸ê¸°ëì¡´ì¬íë¤,83,Hardcore,800,Druid,"Wind Shear, Lightning Storm, Hurricane, Blood Howl, Earthen Bulwark, Grizzly Rage"
1397,April,83,Hardcore,763,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Dark Shroud, Poison Trap"
1398,Raddict,83,Hardcore,774,Sorcerer,"Ice Armor, Teleport, Frost Bolt, Frost Nova, Flame Shield, Ice Shards"
1399,BIGGERmeat,83,Hardcore,745,Druid,"Storm Strike, Tornado, Cyclone Armor, Hurricane, Blood Howl, Grizzly Rage"
1400,Darling,83,Hardcore,801,Sorcerer,"Frost Bolt, Frost Nova, Ice Shards, Ice Armor, Firewall, Teleport"
1401,Rexxer,83,Hardcore,812,Druid,"Earth Spike, Earthen Bulwark, Pulverize, Debilitating Roar, Trample, Grizzly Rage"
1402,PaYaRedDeer,83,Hardcore,775,Rogue,"Puncture, Shadow Imbuement, Dash, Poison Trap, Shadow Step, Twisting Blades"
1403,Bionic,83,Hardcore,806,Rogue,"Puncture, Twisting Blades, Shadow Step, Dark Shroud, Poison Trap, Death Trap"
1404,Conan,83,Hardcore,798,Barbarian,"Lunging Strike, Whirlwind, Rallying Cry, Challenging Shout, War Cry, Wrath of the Berserker"
1405,Freeviews,83,Hardcore,778,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Poison Trap, Death Trap"
1406,TunaRobJed,83,Hardcore,771,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Debilitating Roar, Trample, Grizzly Rage"
1407,dmln,83,Hardcore,789,Rogue,"Dark Shroud, Puncture, Penetrating Shot, Shadow Imbuement, Dash, Poison Imbuement"
1408,Mythrand,83,Hardcore,789,Sorcerer,"Arc Lash, Unstable Currents, Ice Armor, Teleport, Frost Nova, Flame Shield"
1409,DaveyJonesss,83,Hardcore,732,Barbarian,"Whirlwind, Lunging Strike, Wrath of the Berserker, Rallying Cry, War Cry, Challenging Shout"
1410,FlayR,83,Hardcore,785,Rogue,"Puncture, Twisting Blades, Shadow Step, Dash, Poison Imbuement, Concealment"
1411,Azedra,83,Hardcore,796,Rogue,"Puncture, Twisting Blades, Dash, Shadow Step, Concealment, Shadow Imbuement"
1412,Greneth,83,Hardcore,744,Barbarian,"Lunging Strike, Whirlwind, War Cry, Rallying Cry, Challenging Shout, Iron Skin"
1413,Drone,83,Hardcore,799,Necromancer,"Hemorrhage, Blood Surge, Corpse Tendrils, Decrepify, Blood Wave, Blood Mist"
1414,Catreina,83,Hardcore,822,Druid,"Storm Strike, Lightning Storm, Earthen Bulwark, Trample, Hurricane, Petrify"
1415,Airegus,83,Hardcore,788,Sorcerer,"Firewall, Inferno, Teleport, Frost Nova, Ice Armor, Flame Shield"
1416,Snohoe,82,Hardcore,785,Barbarian,"Lunging Strike, Hammer of the Ancients, Rallying Cry, War Cry, Challenging Shout, Wrath of the Berserker"
1417,lilbrolilbro,82,Hardcore,795,Necromancer,"Reap, Corpse Explosion, Corpse Tendrils, Blood Mist, Decrepify, Bone Storm"
1418,Mageethree,82,Hardcore,0,Sorcerer,
1419,MrHands,82,Hardcore,0,Sorcerer,
1420,FF,82,Hardcore,764,Druid,"Earth Spike, Pulverize, Earthen Bulwark, Grizzly Rage, Debilitating Roar, Trample"
1421,Crofreeb,82,Hardcore,0,Sorcerer,
1422,Waxmywand,82,Hardcore,766,Necromancer,"Bone Splinters, Bone Spear, Bone Storm, Blood Mist, Corpse Explosion, Corpse Tendrils"
1423,OneeSan,82,Hardcore,0,Barbarian,
1424,FunHardCore,82,Hardcore,789,Sorcerer,"Ice Shards, Flame Shield, Ice Armor, Frost Nova, Teleport, Deep Freeze"
1425,TheDabRipper,82,Hardcore,0,Druid,
1426,II,82,Hardcore,0,Sorcerer,
1427,Verhexan,82,Hardcore,809,Rogue,"Puncture, Flurry, Dash, Shadow Step, Cold Imbuement, Dark Shroud"
1428,Lemm,82,Hardcore,0,Rogue,
1429,Strygwyr,82,Hardcore,784,Necromancer,"Corpse Explosion, Bone Splinters, Corpse Tendrils, Blood Surge, Blood Mist, Attack"
1430,delvur,82,Hardcore,580,Rogue,"Shadow Step, Puncture, Barrage, Cold Imbuement, Dash, Shadow Imbuement"
